Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive
2023-10-06 19:01:00,36,274,1206.9,265.2,38,77.5656194594274,85.3161773038795
2023-10-06 20:46:00,43,352,1604.9,307.9,45,83.2691765247315,91.3938148756099
2023-10-06 21:01:00,44,325,1523.9,273.6,44,83.8181393360717,91.8963381361886
2023-10-06 22:01:30,30,190,767.6,140.9,31,82.9215851482425,81.1552009288656
2023-10-06 23:46:30,23,133,489.3,124.1,25,77.0736611789894,76.1194530177223
2023-10-07 00:16:00,26,127,503.8,135.7,26,73.830628834213,76.9996116117251
2023-10-07 01:01:30,22,120,515.9,88.4,22,71.2405525564306,73.8598719640553
2023-10-07 02:01:30,14,50,224.4,29.5,14,67.8137354775609,67.8682828399869
2023-10-07 03:01:30,7,32,126.7,13.3,8,63.811759429871,62.783376718093
2023-10-07 04:01:30,4,23,81.7,10.0,4,60.6502047875573,59.7425078260018
2023-10-07 05:31:30,3,11,38.3,14.3,4,58.3743941948522,58.0350194573789
2023-10-07 06:01:30,3,14,53.1,15.3,3,57.9058991939451,57.6534779535826
2023-10-07 07:01:30,2,16,53.8,8.9,4,57.7281106643835,57.1427136035166
2023-10-07 08:46:30,6,39,157.1,30.0,7,60.3522307901834,60.356231738675
2023-10-07 09:46:30,10,62,239.4,54.9,12,62.7747584657937,63.6714546446095
2023-10-07 10:31:30,14,94,416.7,79.5,14,64.5342166751959,66.2240561068951
2023-10-07 11:01:30,15,127,544.7,96.9,16,65.4970018979928,67.5092114373216
2023-10-07 12:01:30,15,119,558.3,96.9,17,65.5776825646874,67.9307866681987
2023-10-07 13:01:30,12,84,333.8,59.2,13,65.5403874765942,66.6458510673139
2023-10-07 14:01:30,11,66,221.7,43.3,12,65.8948380262307,65.6982415219633
2023-10-07 15:46:30,15,84,267.5,90.2,14,69.4097474288956,68.7496691232274
2023-10-07 16:46:00,35,292,1166.8,292.1,34,78.4451199904692,84.7139576664061
2023-10-07 17:46:00,44,363,1506.2,344.4,43,82.1066085771195,91.2548076642398
2023-10-07 18:01:00,40,263,1023.6,248.0,42,81.8967735358661,87.9014281838546
2023-10-07 19:01:00,37,289,1120.0,244.3,44,80.8831159676003,86.0725566917956
2023-10-07 20:46:30,34,258,940.3,203.5,38,81.3276317744865,84.3592225479583
2023-10-07 21:01:30,33,236,822.9,172.1,36,81.2832681619707,83.5836418687512
2023-10-07 22:01:30,25,158,503.0,93.5,25,79.4786088680482,78.2613357871377
2023-10-07 23:01:30,16,63,223.4,37.5,17,73.914954510387,71.3952820634769
2023-10-08 00:01:30,10,38,114.2,19.0,11,69.0590141309368,66.5211769051309
2023-10-08 01:01:30,5,23,63.7,7.4,5,64.2568513191786,62.0719673011572
2023-10-08 02:01:30,2,14,38.8,6.7,2,62.0054572486484,59.4139044104914
2023-10-08 03:01:30,1,19,46.3,20.6,1,58.9700416147729,57.3147268199496
2023-10-08 04:01:30,0,11,24.5,12.0,0,56.2238606325457,54.8908062475259
2023-10-08 05:46:30,5,26,111.6,48.8,5,56.5735140473645,57.4899778141316
2023-10-08 06:46:30,35,290,1116.4,240.1,39,75.2140111378708,86.290661656487
2023-10-08 07:31:30,47,268,1276.3,268.0,56,78.1589284422995,91.0581739337896
2023-10-08 08:01:30,48,246,1179.2,256.3,57,78.034881158829,90.880858938385
2023-10-08 09:01:30,39,167,775.7,196.4,46,75.8579095757897,84.3317995170258
2023-10-08 10:01:30,32,155,717.6,156.3,37,74.0295082825807,79.1969015816942
2023-10-08 11:01:30,22,132,455.0,120.6,25,71.8261692360441,73.2154673049886
2023-10-08 12:46:30,29,288,1059.5,210.6,34,75.1129915225525,80.9610155636861
2023-10-08 13:01:30,31,315,1143.8,219.9,37,74.7561369012523,81.6191470584176
2023-10-08 14:46:30,37,205,951.8,273.3,39,75.3400428126846,83.40443238809
2023-10-08 15:01:30,40,217,972.3,280.9,45,76.4955397172049,85.0308210716038
2023-10-08 16:46:00,54,406,2038.9,427.2,56,87.3733629583822,98.1042722138464
2023-10-08 17:46:00,63,473,2364.2,487.7,65,91.8647419457409,105.079664892643
2023-10-08 18:01:00,59,345,1656.8,363.5,64,91.3553544332906,101.818345880051
2023-10-08 19:01:00,48,313,1288.4,294.4,53,84.6646892533691,94.2313577835884
2023-10-08 20:01:30,28,185,695.1,146.5,35,80.5907318812824,81.6659639562359
2023-10-08 21:01:30,25,155,597.5,109.3,33,79.9655873185854,79.19492964422
2023-10-08 22:01:30,20,125,435.5,71.5,24,78.4584590848082,74.9687705474564
2023-10-08 23:01:30,13,55,170.6,28.3,16,73.6198704142064,70.154229503471
2023-10-09 00:01:30,10,34,108.5,14.6,12,69.0105408548828,66.8489259650713
2023-10-09 01:01:30,5,12,31.7,5.2,5,64.6097606084566,62.3586971723422
2023-10-09 02:01:30,3,20,85.3,14.8,3,62.3503639738823,59.7683847172235
2023-10-09 03:01:30,1,12,67.3,17.8,1,60.0619356219647,58.1400691199734
2023-10-09 04:01:30,0,9,52.8,14.7,0,56.3558737805753,54.7311137494305
2023-10-09 05:46:30,5,28,106.7,42.1,5,57.0206535687194,57.5480906513263
2023-10-09 06:46:30,35,262,1084.7,226.6,37,75.5929083196721,86.9345588902186
2023-10-09 07:46:30,50,270,1319.0,277.2,51,78.6984001125206,92.1521727967332
2023-10-09 08:01:30,50,254,1178.9,263.9,51,78.2727845298289,91.8005789452878
2023-10-09 09:01:30,42,183,824.4,216.9,40,76.395717533314,85.8785949922235
2023-10-09 10:01:30,36,160,684.3,169.3,37,74.8488350002792,81.7121330348906
2023-10-09 11:46:30,26,178,671.3,181.6,26,73.2596338248752,76.8561149371983
2023-10-09 12:46:30,31,295,1083.7,222.4,34,75.6867865310947,82.1418841460702
2023-10-09 13:01:30,32,288,1056.6,220.4,35,75.6804169019212,82.9795652846327
2023-10-09 14:46:30,37,218,888.8,277.0,37,76.3143771970133,83.1621316109753
2023-10-09 15:16:30,39,225,931.7,281.2,41,78.272194896855,84.6779659825689
2023-10-09 16:46:00,53,435,2023.8,424.0,55,89.259260063449,97.0935091341356
2023-10-09 17:46:00,62,490,2376.9,465.1,66,93.7204415040315,104.053633653996
2023-10-09 18:01:00,58,364,1667.1,350.0,65,93.1748933709767,100.755740178805
2023-10-09 19:01:00,50,336,1572.8,316.0,55,86.3037521103304,95.0113815018081
2023-10-09 20:01:00,32,232,892.1,171.4,37,82.1846203113702,83.7045011197403
2023-10-09 21:01:30,29,211,803.0,154.9,31,81.7673946298183,82.0354813254266
2023-10-09 22:01:30,21,126,422.3,76.0,21,80.1132963273175,76.4314737246162
2023-10-09 23:01:30,15,63,182.8,37.7,15,74.5922222347312,71.6226473056741
2023-10-10 00:01:30,12,41,126.3,35.4,13,69.6265634820142,68.1514446545373
2023-10-10 01:01:30,6,16,51.4,9.0,6,64.7465595697244,62.9838136965654
2023-10-10 02:01:30,3,14,37.7,7.9,3,62.5526852000758,60.1942934834817
2023-10-10 03:01:30,1,16,60.8,11.4,2,59.6586888880341,57.8661603547735
2023-10-10 04:01:30,0,9,32.6,8.2,1,56.8653063369057,55.2349741365908
2023-10-10 05:46:30,5,28,102.8,42.1,5,57.3366421289992,57.8291051346014
2023-10-10 06:46:30,34,290,1107.0,230.4,37,76.1075092638804,85.9907675012829
2023-10-10 07:46:30,46,252,1183.7,271.0,49,78.9186597190512,90.1961510886769
2023-10-10 08:01:30,47,237,1152.0,258.4,48,78.3467368537976,90.1710852301476
2023-10-10 09:01:30,40,187,875.7,220.6,40,76.3041689653675,84.7167999611256
2023-10-10 10:01:30,35,161,691.1,178.5,35,75.1741181226534,81.1993147191231
2023-10-10 11:46:30,26,213,748.0,179.2,27,74.3816918729564,77.3403366997386
2023-10-10 12:46:30,34,337,1240.9,256.6,35,76.6697252319819,84.1207835314335
2023-10-10 13:01:30,34,258,995.0,220.7,36,76.3271614654988,84.1176949564163
2023-10-10 14:46:30,36,229,961.7,254.4,37,76.5940270991761,82.9239811948104
2023-10-10 15:46:30,41,225,1069.7,294.1,40,80.8264696020392,87.1407860999896
2023-10-10 16:46:00,56,437,2035.7,440.2,54,88.4091973208306,99.140412520732
2023-10-10 17:46:00,65,514,2584.8,474.2,61,92.9946202743577,106.434750915346
2023-10-10 18:01:00,61,385,1884.9,390.9,60,92.659561759766,103.271149684397
2023-10-10 19:01:00,55,366,1669.4,356.7,51,86.5333358630046,99.0217803010299
2023-10-10 20:01:00,37,248,861.9,217.2,32,82.8784788421726,87.1928297555993
2023-10-10 21:01:30,33,227,834.2,184.1,27,82.1868407986671,84.7828356795888
2023-10-10 22:01:30,24,149,471.7,90.5,22,80.5465410709972,77.8903346339184
2023-10-10 23:01:30,16,79,223.8,49.3,16,75.2162303463482,72.2365342515368
2023-10-11 00:01:30,12,36,106.9,37.3,12,70.1553622543496,68.4920570267959
2023-10-11 01:01:30,6,18,54.8,14.9,6,65.3330861704817,63.557225573772
2023-10-11 02:01:30,3,18,57.0,15.1,3,62.7529431216797,60.4819894618888
2023-10-11 03:01:30,1,14,30.5,6.9,1,60.0732589162572,58.2529965587458
2023-10-11 04:01:30,0,6,26.3,5.0,0,56.857596755481,55.2488842390608
2023-10-11 05:46:30,7,26,147.5,51.5,4,57.3869147414783,58.9698793793314
2023-10-11 06:46:30,33,260,1013.9,207.2,33,75.2540441753409,85.5271626276309
2023-10-11 07:46:30,44,234,1113.4,236.9,46,77.4277438423808,88.8000691575825
2023-10-11 08:01:30,44,203,1026.5,218.0,44,76.7767125298937,88.494570697925
2023-10-11 09:01:30,38,153,653.7,197.4,35,74.5786045088597,83.0903258467224
2023-10-11 10:01:30,32,135,552.0,156.4,34,73.759266138672,79.4966227442388
2023-10-11 11:46:30,26,225,826.3,197.2,27,74.2759511025067,78.0070019121825
2023-10-11 12:46:30,31,278,983.8,216.9,33,75.9373430133164,81.9034122195219
2023-10-11 13:01:30,31,229,854.9,200.2,33,75.4321688689013,81.5630819551683
2023-10-11 14:46:30,35,201,903.2,257.9,38,76.4131783689963,82.596094277913
2023-10-11 15:31:30,39,198,822.1,264.1,43,79.2042456381155,84.7095361977929
2023-10-11 16:46:00,54,407,1970.6,441.3,59,88.7421640496363,97.9069289657519
2023-10-11 17:46:00,63,449,2121.8,466.3,67,92.7938004968253,104.53399065105
2023-10-11 18:01:00,59,347,1640.4,366.3,65,92.2395796247909,100.961560266852
2023-10-11 19:01:00,51,335,1409.2,325.8,58,86.4705696223584,96.3544153696972
2023-10-11 20:16:00,36,303,1067.7,236.7,40,83.2755046257687,86.8405502336055
2023-10-11 21:01:30,34,208,744.9,181.0,37,82.9501243613787,84.7370344729
2023-10-11 22:01:30,24,126,433.1,92.7,28,81.4622114789722,77.9186045152825
2023-10-11 23:01:30,17,66,204.6,47.5,18,75.8500352334287,72.5914115074334
2023-10-12 00:01:30,13,38,98.0,26.9,14,70.7499787779841,69.0060139339188
2023-10-12 01:01:30,7,29,87.9,11.6,8,65.7631204017664,63.7428770075707
2023-10-12 02:01:30,4,19,71.9,11.4,4,63.4801610578528,61.3911993899955
2023-10-12 03:01:30,2,15,43.4,7.2,2,60.4995148449003,58.609814894109
2023-10-12 04:01:30,0,6,16.6,7.8,0,57.531416752324,55.7057074077064
2023-10-12 05:46:30,4,27,83.6,38.9,5,56.7948341762852,57.092222161625
2023-10-12 06:46:30,26,166,655.4,163.8,31,71.4678696348634,79.3385104686604
2023-10-12 07:16:30,33,185,773.6,180.4,39,72.7927939793002,81.6806784901302
2023-10-12 08:01:30,32,136,594.5,158.6,36,72.1604104192273,79.8398176102321
2023-10-12 09:01:30,25,100,374.7,111.7,28,70.6998258762615,74.6009262434886
2023-10-12 10:01:30,23,130,468.1,124.5,26,71.5883905588842,73.8077353266735
2023-10-12 11:46:30,25,211,788.0,192.9,28,74.2142856695177,77.0064999442616
2023-10-12 12:46:30,29,212,798.4,200.2,33,74.9413441669637,79.5402161187911
2023-10-12 13:46:30,30,197,724.1,204.5,34,74.6368105522686,78.9557113389231
2023-10-12 14:46:30,36,220,957.4,256.3,43,77.7019715064347,82.2377466396166
2023-10-12 15:46:30,41,264,1130.4,309.5,47,82.3074393173719,86.4937450469776
2023-10-12 16:46:00,58,501,2305.8,473.0,60,89.9538502189492,100.000191689036
2023-10-12 17:46:00,65,488,2367.4,489.9,69,93.1893546685221,105.49529287145
2023-10-12 18:01:00,61,410,1951.9,404.3,66,92.6113569414254,102.165353142878
2023-10-12 19:01:00,57,426,2016.2,435.5,62,87.4157140668325,100.329009671806
2023-10-12 20:46:00,51,392,1608.1,365.7,56,87.6612753816209,97.3262929477147
2023-10-12 21:01:00,49,360,1472.4,344.4,55,88.2333831693231,96.36975885907
2023-10-12 22:01:00,44,321,1174.6,280.0,47,87.6535609185867,91.1899531519323
2023-10-12 23:01:30,33,198,724.8,165.5,36,82.2013093226593,83.3345968310448
2023-10-13 00:01:30,29,148,629.6,147.0,30,77.4892308892716,80.0001001498936
2023-10-13 01:01:30,21,96,390.5,72.7,22,71.9821594364171,73.7015179326063
2023-10-13 02:01:30,14,61,273.0,33.6,13,68.3373787843067,68.6411234464355
2023-10-13 03:01:30,7,35,211.6,19.8,7,64.163774400263,63.2735692691568
2023-10-13 04:01:30,4,22,111.8,11.6,4,60.8242906841087,59.8935498860073
2023-10-13 05:01:30,1,8,21.4,4.6,2,57.9472841908965,56.5883386044664
2023-10-13 06:01:30,0,17,73.5,8.3,0,56.9765428148563,56.1233500464669
2023-10-13 07:01:30,0,12,39.4,5.4,0,56.0811694458418,54.8306333804345
2023-10-13 08:01:30,0,14,55.4,4.3,0,56.4592138205021,55.1316350071004
2023-10-13 09:01:30,0,14,46.4,5.7,1,57.1815929973083,56.3459311902065
2023-10-13 10:16:30,1,16,57.1,11.0,1,57.5760220354443,56.8805474985945
2023-10-13 11:01:30,0,13,55.2,5.2,0,56.7635276994707,55.6354352332365
2023-10-13 12:31:30,5,53,168.7,17.7,6,66.8653763755693,66.8257749704682
2023-10-13 13:01:30,4,40,121.6,16.4,5,64.555648585405,63.2860406529625
2023-10-13 14:46:30,4,36,131.2,18.4,5,63.5084039045376,61.102328918414
2023-10-13 15:46:30,6,52,186.9,29.6,6,66.1357235164612,63.4351576895101
2023-10-13 16:46:00,19,167,674.1,124.0,21,72.2872754113679,73.3245068333343
2023-10-13 17:31:00,24,210,972.0,174.5,32,75.3561264996653,77.1546060777922
2023-10-13 18:46:00,31,235,1057.4,241.1,34,77.1803400989084,81.721106252642
2023-10-13 19:16:00,34,269,1158.0,243.1,36,78.3356995368969,84.2721010514804
2023-10-13 20:46:00,39,309,1208.9,259.3,43,83.4400800171174,88.8418046747033
2023-10-13 21:01:00,39,277,1077.9,240.2,44,83.8957803571525,88.4546490332737
2023-10-13 22:01:00,34,222,865.8,174.9,30,83.2644901333183,84.4310295538563
2023-10-13 23:01:30,28,162,640.0,124.8,23,78.8574354901532,79.8067843591232
2023-10-14 00:01:30,24,119,491.4,107.1,26,75.5462177120563,76.2636430238386
2023-10-14 01:01:30,20,94,380.1,72.6,22,71.2693551648918,72.7398310372034
2023-10-14 02:01:30,13,47,226.4,34.9,14,67.9342409369903,67.3612329948542
2023-10-14 03:01:30,7,40,192.2,24.8,7,63.6945310496968,62.8573428535181
2023-10-14 04:01:30,3,24,83.8,7.5,4,60.513792356223,59.1931522306104
2023-10-14 05:46:30,3,24,114.5,23.5,3,57.5644231727525,57.72757106442
2023-10-14 06:01:30,3,29,131.2,24.4,3,57.673083010056,57.8530413231594
2023-10-14 07:46:30,3,24,90.4,14.9,2,58.5874469262616,58.0753241231887
2023-10-14 08:46:30,5,28,90.3,20.4,6,60.373288989779,59.914071043438
2023-10-14 09:46:30,10,49,186.8,45.1,10,62.7307429454683,63.1110018905324
2023-10-14 10:16:30,11,72,244.5,50.9,14,64.1756890005926,64.3352798147125
2023-10-14 11:01:30,12,86,332.7,64.2,15,65.6273733823819,65.7647142281873
2023-10-14 12:01:30,13,107,433.2,84.3,15,65.6724516608508,66.2248131384116
2023-10-14 13:16:30,11,63,204.1,52.3,12,65.5968474211011,65.6350573121208
2023-10-14 14:01:30,10,49,146.2,32.2,11,65.9480900042774,65.1978258635842
2023-10-14 15:46:30,13,90,287.8,96.6,15,69.994683034993,68.3659515483789
2023-10-14 16:46:00,32,274,1028.7,259.2,35,78.803332719417,82.8553402203933
2023-10-14 17:31:00,37,332,1295.2,299.5,44,82.7903501752836,87.0709024466192
2023-10-14 18:46:00,39,320,1283.0,297.8,40,82.0223263022382,87.5100156236088
2023-10-14 19:01:00,38,330,1267.0,271.1,37,81.8071908573457,87.3324603098873
2023-10-14 20:31:00,33,258,927.7,223.6,34,82.4116257476504,84.856380444646
2023-10-14 21:01:30,31,205,693.1,169.1,33,82.2036916072074,82.9942289129634
2023-10-14 22:01:30,23,126,406.8,91.9,25,79.6041195520865,76.6789686978657
2023-10-14 23:01:30,16,69,223.3,44.7,16,74.1450482063174,71.2904738837946
2023-10-15 00:01:30,9,35,99.1,18.6,10,69.7445021137544,66.3135665778589
2023-10-15 01:01:30,4,20,50.4,5.3,5,64.5894930714766,61.4842437744669
2023-10-15 02:01:30,2,9,23.5,2.9,2,62.1730616022275,59.2179860767687
2023-10-15 03:01:30,1,16,54.8,10.8,1,59.4866034583702,57.2894822458566
2023-10-15 04:01:30,0,7,19.3,2.6,0,55.9390858134647,54.3815609182116
2023-10-15 05:46:30,5,34,121.5,40.4,5,56.6217906360801,57.6624262467912
2023-10-15 06:46:30,34,283,1054.8,235.8,35,75.3345971221959,85.462646996832
2023-10-15 07:46:30,48,254,1252.5,285.4,47,78.7653132297167,90.7724255500921
2023-10-15 08:01:30,49,252,1152.2,260.7,48,78.3636970468563,91.1186081710738
2023-10-15 09:01:30,39,159,694.3,194.5,39,75.861545250819,83.7118069853204
2023-10-15 10:01:30,31,143,555.2,154.4,32,74.2059155864584,78.457866198431
2023-10-15 11:46:31,21,125,461.3,138.1,22,72.0958502681385,73.1084471906608
2023-10-15 12:46:30,30,304,1079.1,206.7,29,74.9638377021526,81.2682777693724
2023-10-15 13:01:30,31,284,1051.0,209.8,31,74.8015071050399,81.6754977251047
2023-10-15 14:46:30,34,185,829.2,241.4,37,75.2396755002451,81.2102896938781
2023-10-15 15:46:30,38,207,932.7,272.8,40,79.5083125087731,84.7759214697804
2023-10-15 16:46:00,54,427,2032.9,426.0,54,87.4519176933866,97.2499128654556
2023-10-15 17:31:00,59,503,2464.9,476.6,63,92.226656860779,102.360855541063
2023-10-15 18:01:00,55,347,1591.3,339.4,59,92.0554062930079,98.9403704542944
2023-10-15 19:01:00,46,307,1343.7,281.4,48,84.5384059165337,92.5759957840093
2023-10-15 20:01:00,29,209,733.5,163.4,28,80.3231215752148,82.018545237354
2023-10-15 21:01:00,27,174,654.8,117.3,25,80.0315997621642,80.4099188476463
2023-10-15 22:01:30,19,100,368.4,47.2,20,78.4118282349192,74.6714794170388
2023-10-15 23:01:30,13,63,176.9,32.6,13,73.5483860862593,69.9849937291172
2023-10-16 00:01:30,9,30,123.8,20.1,10,69.0284574835352,66.7164800355666
2023-10-16 01:01:30,4,21,78.2,10.6,5,64.8120281859231,62.2741960917624
2023-10-16 02:01:30,2,13,51.9,9.5,3,62.6150475685465,59.8368753920179
2023-10-16 03:01:30,1,13,39.9,14.4,1,59.6310438828482,57.3076889542945
2023-10-16 04:01:30,0,8,25.2,10.2,0,56.6686479411315,54.945445148291
2023-10-16 05:46:30,5,27,107.4,51.9,5,57.2237529450158,57.8422957919466
2023-10-16 06:46:30,35,277,1065.1,225.6,35,76.1602946621627,86.3768902656902
2023-10-16 07:46:30,48,248,1236.1,270.7,50,79.2731634971241,90.7245243826888
2023-10-16 08:01:30,48,254,1122.6,260.2,50,79.0386859481417,90.4785166749528
2023-10-16 09:01:30,39,176,786.5,201.1,42,76.8133385439926,83.5205297132163
2023-10-16 10:01:30,34,153,681.7,165.5,36,75.3680766268651,80.4843893633007
2023-10-16 11:01:30,25,136,501.4,134.1,26,72.4056695165593,74.7493273098794
2023-10-16 12:46:30,28,284,989.4,193.7,31,75.7291513506808,80.5114102746809
2023-10-16 13:01:30,31,279,1016.7,203.3,32,75.6115084098194,82.1391895874512
2023-10-16 14:46:30,33,187,802.8,253.4,37,76.4172840468427,80.5721776626865
2023-10-16 15:46:30,38,229,972.5,283.5,39,80.5910381773364,84.7699493700698
2023-10-16 16:46:00,55,459,2047.7,446.3,53,88.9936615112397,98.3705167801676
2023-10-16 17:46:00,61,428,2003.1,419.2,62,93.4946204877683,103.035560128819
2023-10-16 18:01:00,56,334,1649.3,337.0,58,93.0907037063179,99.7208585506592
2023-10-16 19:01:00,51,340,1517.3,307.3,50,86.6260317697044,96.1787385511922
2023-10-16 20:01:00,32,246,841.6,175.6,32,82.0719122908583,83.9960027183755
2023-10-16 21:01:00,27,170,565.4,120.8,29,81.502585968342,80.4769635346494
2023-10-16 22:01:30,20,116,381.6,63.4,21,79.916440750416,75.5574409947251
2023-10-16 23:01:30,14,69,201.5,39.2,15,74.5647133027623,70.9042478926182
2023-10-17 00:01:30,10,34,113.8,21.1,12,69.5613421938465,67.2627782824313
2023-10-17 01:01:30,5,19,58.1,9.4,6,64.8601088745745,62.5240437124073
2023-10-17 02:01:30,2,18,45.5,9.2,3,62.3596668517215,59.8819813189307
2023-10-17 03:01:30,0,10,31.5,9.1,1,59.7564271709249,57.5545846428609
2023-10-17 04:01:30,0,3,7.0,3.7,0,56.690202901058,55.0923227023959
2023-10-17 05:46:30,5,29,93.7,54.1,5,57.0502672516381,57.7102448737362
2023-10-17 06:46:30,32,234,946.0,211.5,34,75.9698540358951,84.7026472019533
2023-10-17 07:31:30,43,217,1047.6,241.1,46,78.840063869167,88.34279342852
2023-10-17 08:01:30,43,211,928.4,232.1,47,78.4154601119564,87.3879353237176
2023-10-17 09:01:30,36,163,743.4,189.8,40,76.2469178337481,82.1703520633714
2023-10-17 10:01:30,31,136,565.2,148.3,35,75.1077640446024,78.4958018116978
2023-10-17 11:01:00,23,149,519.7,143.2,26,72.8468197181666,73.6319579671545
2023-10-17 12:46:30,33,328,1411.8,239.6,34,77.2533568045765,84.3303986399833
2023-10-17 13:01:30,35,270,1151.5,222.2,34,76.6942805361746,84.7924781729864
2023-10-17 14:46:30,38,216,911.9,283.1,36,76.6847429023333,83.9320298775915
2023-10-17 15:46:00,40,228,1050.7,298.5,41,81.1354861811994,86.5360894399909
2023-10-17 16:46:00,55,427,2021.3,434.7,56,88.858345094609,98.4557634038785
2023-10-17 17:46:00,63,427,2047.2,446.8,65,93.2085913411613,104.172583476676
2023-10-17 18:01:00,58,350,1746.6,386.1,61,92.9032324214531,100.940350147372
2023-10-17 19:01:00,50,310,1282.3,300.9,55,86.7480019269772,95.3686619097081
2023-10-17 20:01:00,32,229,805.1,192.2,37,83.1415210695293,84.1926910793215
2023-10-17 21:01:30,29,170,581.4,134.0,33,82.3623833874754,81.6875808488016
2023-10-17 22:01:30,21,97,341.7,66.0,24,81.028743558514,76.5678109309153
2023-10-17 23:01:30,14,59,178.0,40.5,16,74.8501431369468,70.950330808234
2023-10-18 00:01:30,11,34,84.0,26.4,12,70.152683934349,67.8570280303941
2023-10-18 01:01:30,5,18,58.8,9.4,6,65.2031610859417,63.0438654175662
2023-10-18 02:01:30,3,16,73.3,16.3,3,62.6548427658782,60.5039342048077
2023-10-18 03:01:30,1,13,42.8,6.6,1,60.2756673232248,58.345135843534
2023-10-18 04:01:30,0,5,11.6,2.5,0,56.9572996063158,55.3477253554211
2023-10-18 05:46:30,4,23,72.9,49.7,7,57.0189872795411,57.2069077775956
2023-10-18 06:46:30,31,236,876.2,206.6,33,74.8145254334227,83.453051609577
2023-10-18 07:46:30,42,209,946.2,234.6,44,77.0857129358001,86.6730200479288
2023-10-18 08:01:30,41,177,836.7,199.2,44,76.5179102166472,86.0412192829043
2023-10-18 09:01:30,32,132,526.7,163.6,38,74.1619513681713,78.8550191001894
2023-10-18 10:01:30,29,150,578.3,158.8,32,73.6150530142147,77.1905062189552
2023-10-18 11:46:00,26,223,774.0,195.9,26,74.1760409808439,77.5966769034754
2023-10-18 12:46:30,29,249,887.4,193.9,31,75.4724563948741,80.4269872683473
2023-10-18 13:01:30,29,217,778.1,193.8,31,74.9108951940113,79.8886631409112
2023-10-18 14:46:30,34,205,844.1,260.5,35,76.1197770435118,81.2608454131446
2023-10-18 15:46:30,38,223,982.4,280.3,39,80.2423370851045,85.0732997386093
2023-10-18 16:46:00,56,438,2169.5,452.3,54,88.6999247379017,99.1283920386666
2023-10-18 17:31:00,63,513,2536.1,512.6,63,92.6203829620595,104.233997318977
2023-10-18 18:01:00,56,329,1596.7,351.7,59,92.2502207928791,99.6044892953467
2023-10-18 19:01:00,52,322,1445.1,308.0,51,86.1236964054158,96.3296163837882
2023-10-18 20:16:00,36,264,915.7,231.8,36,83.4722905263801,86.7731926663838
2023-10-18 21:01:30,31,180,597.2,151.8,34,82.8715786612411,82.9202324046894
2023-10-18 22:01:30,21,93,323.4,79.2,24,81.3479404471802,76.1451005538361
2023-10-18 23:01:30,16,61,211.6,40.7,17,75.7078894191206,71.6684120263294
2023-10-19 00:01:30,13,38,135.4,41.6,13,70.8852196555686,69.1357323972894
2023-10-19 01:01:30,6,31,109.4,16.8,7,65.8759019811581,63.7267735825315
2023-10-19 02:01:30,3,18,51.0,15.5,4,63.4313779043466,60.7550966545267
2023-10-19 03:01:30,2,9,36.3,9.8,2,60.7996149535319,59.1153516478521
2023-10-19 04:01:30,0,10,36.9,11.5,0,57.5611154628321,55.742667325713
2023-10-19 05:46:30,4,23,60.4,42.7,4,56.8845839883433,57.0352720581858
2023-10-19 06:46:30,24,164,550.3,155.5,26,71.4705818600862,77.4893362129219
2023-10-19 07:46:30,30,146,604.2,160.7,33,72.5884148595717,78.7624589307496
2023-10-19 08:01:30,29,131,540.7,147.8,32,72.1358920998876,78.3175006486932
2023-10-19 09:01:30,22,107,406.6,108.9,25,70.4248004957368,72.3742850076962
2023-10-19 10:01:30,22,99,366.6,128.3,23,71.4125141308502,72.4968023956144
2023-10-19 11:46:30,25,220,815.2,203.2,25,73.9923905202436,77.0194427277726
2023-10-19 12:46:30,34,259,979.2,232.1,29,74.6514983377488,82.6030410407325
2023-10-19 13:46:30,37,206,929.2,255.5,30,75.0815289338406,84.2943306548033
2023-10-19 14:46:30,43,223,1049.5,313.4,36,77.5637664883747,86.7038537301277
2023-10-19 15:01:30,44,232,1060.3,306.6,41,78.8111318949472,87.4093351441549
2023-10-19 16:46:00,56,433,2062.4,449.8,58,90.0492414540477,98.9359683603617
2023-10-19 17:31:00,59,458,2242.7,484.1,65,93.6761369750621,102.005643120623
2023-10-19 18:01:00,52,307,1365.0,338.7,61,92.971518748899,96.5582951702365
2023-10-19 19:01:00,49,320,1404.3,346.9,57,87.5322623683232,93.8919877498307
2023-10-19 20:46:00,44,351,1356.8,323.1,51,87.9426190591142,92.9648708139255
2023-10-19 21:01:00,44,351,1384.9,316.9,49,88.564952085128,92.5486547692303
2023-10-19 22:01:00,37,247,880.4,221.9,44,88.343121773926,87.611266329667
2023-10-19 23:01:30,28,156,550.9,138.8,33,82.5439879989697,80.1883975812844
2023-10-20 00:01:30,23,109,433.1,100.3,29,77.7509062876688,76.4626573220003
2023-10-20 01:01:30,17,86,370.7,60.8,21,72.0165139548195,71.495538537377
2023-10-20 02:01:30,10,46,193.8,22.5,14,68.1271691467487,66.2644757260526
2023-10-20 03:01:30,6,31,154.3,12.3,7,64.0698908927708,62.3528849326871
2023-10-20 04:01:30,3,22,97.6,9.3,4,60.7638030713897,59.4931964094271
2023-10-20 05:01:30,2,15,74.1,11.8,1,57.9270606734305,57.2842888577572
